wl,bg,wl1,39_C.sexpl_intact_bright_i2_p1_r1,39_C.sexpl_intact_bright_i2_p1_r1_cal,wl1,40_C.sexpl_intact_darkpt_i2_p1_r1,40_C.sexpl_intact_darkpt_i2_p1_r1_cal,wl1,41_C.sexpl_intact_bright_i2_p2_r1,41_C.sexpl_intact_bright_i2_p2_r1_cal,wl1,42_C.sexpl_intact_darkpt_i2_p2_r1,42_C.sexpl_intact_darkpt_i2_p2_r1_cal,wl1,43_C.sexpl_alterd_darkpt_i2_p1_r1,43_C.sexpl_alterd_darkpt_i2_p1_r1_cal,wl1,44_C.sexpl_alterd_bright_i2_p1_r1,44_C.sexpl_alterd_bright_i2_p1_r1_cal,wl,45_C.sexpl_alterd_darkpt_i2_p2_r1,45_C.sexpl_alterd_darkpt_i2_p2_r1_cal,wl,46_C.sexpl_alterd_bright_i2_p2_r1,46_C.sexpl_alterd_bright_i2_p2_r1_cal,wl,47_T.bonvo_intact_bright_i2_p1_r1,47_T.bonvo_intact_bright_i2_p1_r1_cal,wl,48_T.bonvo_intact_darkpt_i2_p1_r1,48_T.bonvo_intact_darkpt_i2_p1_r1_cal,wl,49.T.bonvo_intact_bright_2_2_1,49.T.bonvo_intact_bright_2_2_1_cal,wl,50_T.bonvo_intact_darkpt_i2_p2_r1,50_T.bonvo_intact_darkpt_i2_p2_r1_cal,wl,51_T.bonvo_alterd_bright_i2_p1_r1,51_T.bonvo_alterd_bright_i2_p2_r1.txt,wl,52_T.bonvo_alterd_darkpt_i2_p1_r1,52_T.bonvo_alterd_darkpt_i2_p1_r1_cal,wl,std2204New,wl,std2204old,difference,wl,53_T.bonvo_alterd_bright_i2_p2_r1,53_T.bonvo_alterd_bright_i2_p2_r1_cal,wl,54_T.bonvo_alterd_darkpt_i2_p2_r1,54_T.bonvo_alterd_darkpt_i2_p2_r1_cal,wl,55_C.scala_intact_bright_i2_p1_r1,55_C.scala_intact_bright_i2_p1_r1_cal,wl,56_C.scala_intact_darkpt_i2_p1_r1,56_C.scala_intact_darkpt_i2_p1_r1_cal,wl,57_C.scala_intact_bright_i2_p2_r1,57_C.scala_intact_bright_i2_p2_r1_cal,wl,58_C.scala_intact_darkpt_i2_p2_r1,58_C.scala_intact_darkpt_i2_p2_r1_cal,wl,59_C.scala_alterd_bright_i2_p1_r1,59_C.scala_alterd_bright_i2_p1_r1_cal,wl,60_C.scala_alterd_darkpt_i2_p1_r1,60_C.scala_alterd_darkpt_i2_p1_r1_cal,wl,61_C.scala_alterd_bright_i2_p2_r1,61_C.scala_alterd_bright_i2_p2_r1_cal,wl,62_C.scala_alterd_darkpt_i2_p2_r1,62_C.scala_alterd_darkpt_i2_p2_r1_cal,wl,63_C.octos_intact_bright_i2_p1_r1,63_C.octos_intact_bright_i2_p1_r1_cal,wl,64_C.octos_intact_darkpt_i2_p1_r1,64_C.octos_intact_darkpt_i2_p1_r1_cal,wl,65_C.octos_intact_bright_i2_p2_r1,65_C.octos_intact_bright_i2_p2_r1_cal,wl,66_C.octos_intact_darkpt_i2_p2_r1,66_C.octos_intact_darkpt_i2_p2_r1_cal,wl,67_C.octos_alterd_bright_i2_p1_r1,67_C.octos_alterd_bright_i2_p1_r1_cal,wl,68_C.octos_alterd_darkpt_i2_p1_r1,68_C.octos_alterd_darkpt_i2_p1_r1_cal,wl,69_C.octos_alterd_bright_i2_p2_r1,69_C.octos_alterd_bright_i2_p2_r1_cal,wl,70_C.octos_alterd_darkpt_i2_p2_r1,70_C.octos_alterd_darkpt_i2_p2_r1_cal,wl,71_T.bruck_intact_bright_i2_p1_r1,71_T.bruck_intact_bright_i2_p1_r1_cal,wl,72_T.bruck_intact_bright_i2_p2_r1,72_T.bruck_intact_bright_i2_p2_r1_cal,wl,73_T.bruck_alterd_bright_i2_p1_r1,73_T.bruck_alterd_bright_i2_p1_r1_cal,wl,74_T.bruck_alterd_bright_i2_p2_r1,74_T.bruck_alterd_bright_i2_p2_r1_cal
590,-2.05E-07,590,-5.42E-08,26.43416446,590,-9.71E-09,4.73471736,590,-3.80E-08,18.53614299,590,-1.16E-08,5.642070775,590,-1.50E-08,7.309046231,590,-4.71E-08,22.95930805,590,-1.19E-08,5.809792201,590,-3.38E-08,16.47814258,590,-1.78E-08,8.66105645,590,-1.29E-08,6.271513686,590,-1.63E-08,7.946777701,590,-1.43E-08,6.966289944,590,-1.90E-08,9.286111301,590,-1.58E-08,7.722986612,590,-2.04E-07,590,-2.07E-07,2.79E-09,590,-2.28E-08,11.1921544,590,-1.61E-08,7.883886675,590,-5.43E-08,26.63253686,590,-1.29E-08,6.310250722,590,-6.49E-08,31.86784599,590,-1.46E-08,7.160387175,590,-6.24E-08,30.60638486,590,-1.55E-08,7.624231834,590,-4.99E-08,24.48363536,590,-1.63E-08,8.018867925,590,-6.39E-08,31.36473406,590,-1.23E-08,6.017218699,590,-6.83E-08,33.50774547,590,-1.42E-08,6.958651562,590,-5.15E-08,25.28468773,590,-1.33E-08,6.50364204,590,-3.61E-08,17.71543007,590,-1.46E-08,7.163332221,590,-4.31E-08,21.17634932,590,-4.84E-08,23.73510298,590,-5.84E-08,28.66510906,590,-4.98E-08,24.45271239
595,-2.00E-07,595,-5.44E-08,27.24868652,595,-9.41E-09,4.713990213,595,-4.06E-08,20.33546862,595,-1.11E-08,5.56994105,595,-1.43E-08,7.164143223,595,-4.73E-08,23.67763359,595,-1.14E-08,5.694652436,595,-3.30E-08,16.52651244,595,-1.93E-08,9.644347168,595,-1.26E-08,6.326222948,595,-1.77E-08,8.874542349,595,-1.40E-08,6.989346943,595,-1.97E-08,9.882250414,595,-1.56E-08,7.832275707,595,-2.00E-07,595,-2.02E-07,2.75E-09,595,-2.31E-08,11.58804519,595,-1.57E-08,7.884360047,595,-5.44E-08,27.25104592,595,-1.23E-08,6.138737881,595,-6.48E-08,32.44382093,595,-1.41E-08,7.057644613,595,-6.22E-08,31.14312198,595,-1.51E-08,7.560187389,595,-4.98E-08,24.93373751,595,-1.56E-08,7.796678107,595,-6.33E-08,31.70378535,595,-1.21E-08,6.03802891,595,-6.76E-08,33.87529123,595,-1.40E-08,7.011047924,595,-5.06E-08,25.35260666,595,-1.30E-08,6.516521783,595,-3.54E-08,17.72527996,595,-1.44E-08,7.210461708,595,-4.25E-08,21.27514593,595,-4.81E-08,24.093494,595,-5.76E-08,28.86639778,595,-4.93E-08,24.70927174
600,-1.94E-07,600,-5.46E-08,28.07459677,600,-9.17E-09,4.715273206,600,-4.34E-08,22.29931287,600,-1.07E-08,5.517095951,600,-1.37E-08,7.04256501,600,-4.74E-08,24.39979016,600,-1.09E-08,5.611730579,600,-3.24E-08,16.65415158,600,-2.13E-08,10.94778637,600,-1.24E-08,6.377036702,600,-1.94E-08,9.972638249,600,-1.41E-08,7.24520655,600,-2.08E-08,10.71068548,600,-1.51E-08,7.781640882,600,-1.95E-07,600,-1.99E-07,3.45E-09,600,-2.38E-08,12.16277094,600,-1.55E-08,7.945039981,600,-5.47E-08,27.99397979,600,-1.18E-08,6.031473006,600,-6.50E-08,33.27292646,600,-1.37E-08,7.002078406,600,-6.21E-08,31.7909103,600,-1.48E-08,7.555978745,600,-4.99E-08,25.53367939,600,-1.50E-08,7.670649425,600,-6.30E-08,32.24652149,600,-1.19E-08,6.094439496,600,-6.73E-08,34.4273121,600,-1.39E-08,7.104974865,600,-4.99E-08,25.56439475,600,-1.28E-08,6.558241443,600,-3.47E-08,17.75501428,600,-1.42E-08,7.28568357,600,-4.19E-08,21.46747755,600,-4.80E-08,24.549764,600,-5.69E-08,29.11048315,600,-4.88E-08,24.99462481
605,-1.92E-07,605,-5.54E-08,28.82490062,605,-9.07E-09,4.721418611,605,-4.67E-08,24.31213187,605,-1.05E-08,5.480050784,605,-1.33E-08,6.917185256,605,-4.80E-08,24.97970737,605,-1.07E-08,5.541969322,605,-3.23E-08,16.81530585,605,-2.40E-08,12.49817887,605,-1.23E-08,6.415072741,605,-2.16E-08,11.26136908,605,-1.37E-08,7.152371636,605,-2.24E-08,11.63131933,605,-1.45E-08,7.536890961,605,-1.93E-07,605,-1.97E-07,4.06E-09,605,-2.49E-08,12.91428098,605,-1.54E-08,7.988983569,605,-5.57E-08,28.8244308,605,-1.15E-08,5.966888583,605,-6.62E-08,34.29071369,605,-1.35E-08,6.988289865,605,-6.30E-08,32.61029374,605,-1.46E-08,7.580526594,605,-5.07E-08,26.2484081,605,-1.48E-08,7.636954744,605,-6.37E-08,32.99597238,605,-1.20E-08,6.193636561,605,-6.80E-08,35.20029405,605,-1.41E-08,7.279231335,605,-5.01E-08,25.94348902,605,-1.29E-08,6.658003997,605,-3.46E-08,17.92240871,605,-1.43E-08,7.401923734,605,-4.22E-08,21.83407018,605,-4.85E-08,25.12295124,605,-5.70E-08,29.49535633,605,-4.87E-08,25.20992307
610,-1.94E-07,610,-5.71E-08,29.49211891,610,-9.11E-09,4.703348689,610,-5.09E-08,26.28390522,610,-1.05E-08,5.429483339,610,-1.30E-08,6.736112546,610,-4.92E-08,25.41987729,610,-1.05E-08,5.443427603,610,-3.27E-08,16.87927366,610,-2.71E-08,13.99022869,610,-1.21E-08,6.26923792,610,-2.46E-08,12.68101721,610,-1.34E-08,6.899828537,610,-2.44E-08,12.59890099,610,-1.44E-08,7.413700498,610,-1.94E-07,610,-1.99E-07,4.65E-09,610,-2.66E-08,13.73776222,610,-1.53E-08,7.897138202,610,-5.74E-08,29.58101552,610,-1.14E-08,5.894240832,610,-6.84E-08,35.23913615,610,-1.36E-08,6.989776717,610,-6.49E-08,33.46204806,610,-1.48E-08,7.604307905,610,-5.24E-08,26.9929731,610,-1.48E-08,7.619774294,610,-6.54E-08,33.71105692,610,-1.22E-08,6.311317788,610,-7.01E-08,36.12896906,610,-1.44E-08,7.418195691,610,-5.13E-08,26.44907176,610,-1.31E-08,6.761905253,610,-3.52E-08,18.16578938,610,-1.47E-08,7.555846553,610,-4.32E-08,22.28964422,610,-5.01E-08,25.81907418,610,-5.80E-08,29.92230717,610,-4.96E-08,25.54583464
615,-1.96E-07,615,-5.90E-08,30.14390254,615,-9.19E-09,4.694207105,615,-5.51E-08,28.15042312,615,-1.05E-08,5.389190957,615,-1.29E-08,6.585483014,615,-5.06E-08,25.8595315,615,-1.05E-08,5.358529905,615,-3.32E-08,16.94891869,615,-3.09E-08,15.77971056,615,-1.22E-08,6.213973264,615,-2.78E-08,14.18891296,615,-1.33E-08,6.782735783,615,-2.69E-08,13.76221332,615,-1.41E-08,7.186439639,615,-1.95E-07,615,-2.00E-07,5.23E-09,615,-2.87E-08,14.73423879,615,-1.54E-08,7.888431088,615,-5.93E-08,30.40488884,615,-1.14E-08,5.846797987,615,-7.05E-08,36.15676294,615,-1.37E-08,7.005382441,615,-6.70E-08,34.36962846,615,-1.49E-08,7.629314547,615,-5.38E-08,27.62182326,615,-1.49E-08,7.668310304,615,-6.73E-08,34.50765292,615,-1.26E-08,6.439943969,615,-7.22E-08,37.03365436,615,-1.47E-08,7.547218217,615,-5.25E-08,26.92400445,615,-1.35E-08,6.911484763,615,-3.60E-08,18.45730734,615,-1.50E-08,7.699096427,615,-4.45E-08,22.84997409,615,-5.17E-08,26.51711452,615,-5.94E-08,30.49878651,615,-5.06E-08,25.98708009
620,-1.87E-07,620,-5.79E-08,30.89211043,620,-8.91E-09,4.751237413,620,-5.63E-08,30.04245605,620,-1.01E-08,5.369410309,620,-1.22E-08,6.532151391,620,-4.93E-08,26.31315071,620,-1.02E-08,5.420613586,620,-3.21E-08,17.14669739,620,-3.31E-08,17.62939495,620,-1.18E-08,6.309203789,620,-2.99E-08,15.92155231,620,-1.22E-08,6.522017409,620,-2.83E-08,15.10763356,620,-1.43E-08,7.650089606,620,-1.86E-07,620,-1.92E-07,5.62E-09,620,-2.95E-08,15.85530528,620,-1.48E-08,7.95777944,620,-5.81E-08,31.2694681,620,-1.09E-08,5.867732582,620,-6.88E-08,37.03283283,620,-1.32E-08,7.077646451,620,-6.54E-08,35.17411677,620,-1.44E-08,7.766259058,620,-5.23E-08,28.13197691,620,-1.44E-08,7.77325278,620,-6.54E-08,35.19079411,620,-1.23E-08,6.641345807,620,-7.04E-08,37.86669966,620,-1.46E-08,7.843189998,620,-5.10E-08,27.44874409,620,-1.32E-08,7.115304953,620,-3.49E-08,18.79428236,620,-1.46E-08,7.878696585,620,-4.36E-08,23.46178469,620,-5.07E-08,27.24969201,620,-5.78E-08,31.07310591,620,-4.91E-08,26.43626837
625,-1.80E-07,625,-5.69E-08,31.59061365,625,-8.70E-09,4.833172228,625,-5.73E-08,31.83171672,625,-9.89E-09,5.491483617,625,-1.17E-08,6.521449285,625,-4.80E-08,26.68855483,625,-9.86E-09,5.477595191,625,-3.13E-08,17.41330845,625,-3.50E-08,19.45324045,625,-1.11E-08,6.147017322,625,-3.16E-08,17.54552626,625,-1.23E-08,6.812550693,625,-2.96E-08,16.42223037,625,-1.33E-08,7.414752842,625,-1.78E-07,625,-1.84E-07,5.71E-09,625,-3.02E-08,16.96443114,625,-1.42E-08,7.989373712,625,-5.69E-08,31.94233048,625,-1.05E-08,5.898937933,625,-6.71E-08,37.70198092,625,-1.27E-08,7.122758342,625,-6.37E-08,35.77105179,625,-1.40E-08,7.86749715,625,-5.10E-08,28.62751265,625,-1.40E-08,7.852894428,625,-6.35E-08,35.66153138,625,-1.21E-08,6.808799825,625,-6.87E-08,38.5635415,625,-1.43E-08,8.048346242,625,-4.96E-08,27.86423962,625,-1.30E-08,7.290689642,625,-3.39E-08,19.03520941,625,-1.43E-08,8.014647653,625,-4.27E-08,23.99451836,625,-4.96E-08,27.85469169,625,-5.61E-08,31.52839949,625,-4.76E-08,26.76117249
630,-1.76E-07,630,-5.68E-08,32.18877791,630,-8.68E-09,4.923630135,630,-5.90E-08,33.47455945,630,-9.74E-09,5.522564984,630,-1.15E-08,6.517386693,630,-4.75E-08,26.96851622,630,-9.78E-09,5.546953429,630,-3.11E-08,17.62944309,630,-3.74E-08,21.2185148,630,-1.06E-08,6.037558206,630,-3.37E-08,19.10749633,630,-1.19E-08,6.727807932,630,-3.11E-08,17.62830875,630,-1.28E-08,7.271159812,630,-1.74E-07,630,-1.80E-07,5.50E-09,630,-3.13E-08,17.9556663,630,-1.38E-08,7.928051028,630,-5.64E-08,32.37072207,630,-1.03E-08,5.927235775,630,-6.65E-08,38.19691237,630,-1.24E-08,7.119113096,630,-6.28E-08,36.08127271,630,-1.38E-08,7.926328662,630,-5.04E-08,28.91910047,630,-1.38E-08,7.924032174,630,-6.27E-08,36.02500876,630,-1.21E-08,6.922189242,630,-6.81E-08,39.10402517,630,-1.43E-08,8.182961207,630,-4.90E-08,28.15494405,630,-1.29E-08,7.399284644,630,-3.33E-08,19.13778354,630,-1.41E-08,8.115214808,630,-4.25E-08,24.39272243,630,-4.93E-08,28.30766051,630,-5.54E-08,31.78626585,630,-4.69E-08,26.93321238
635,-0.000000174,635,-5.71E-08,32.81034483,635,-8.80E-09,5.054597701,635,-6.08E-08,34.95574713,635,-9.79E-09,5.624712644,635,-1.15E-08,6.617241379,635,-4.75E-08,27.27068966,635,-9.87E-09,5.670689655,635,-3.11E-08,17.89712644,635,-3.97E-08,22.78735632,635,-1.07E-08,6.122413793,635,-3.59E-08,20.61091954,635,-1.18E-08,6.809195402,635,-3.30E-08,18.97241379,635,-1.30E-08,7.483333333,635,-1.72E-07,635,-1.77E-07,5.18E-09,635,-3.25E-08,18.94505648,635,-1.38E-08,8.044323008,635,-5.62E-08,32.71501727,635,-1.03E-08,5.988965855,635,-6.63E-08,38.60610898,635,-1.22E-08,7.114518582,635,-6.23E-08,36.30024061,635,-1.38E-08,8.011115707,635,-5.02E-08,29.21776416,635,-1.38E-08,8.018106718,635,-6.24E-08,36.35791645,635,-1.22E-08,7.092380381,635,-6.79E-08,39.56446003,635,-1.43E-08,8.321050516,635,-4.90E-08,28.52099342,635,-1.29E-08,7.529901135,635,-3.30E-08,19.20780197,635,-1.40E-08,8.183560638,635,-4.27E-08,24.90372796,635,-4.95E-08,28.84432767,635,-5.52E-08,32.17146619,635,-4.67E-08,27.21483959
640,-1.77E-07,640,-5.90E-08,33.32297505,640,-9.02E-09,5.096275538,640,-6.42E-08,36.27452088,640,-1.01E-08,5.681047731,640,-1.18E-08,6.659058037,640,-4.89E-08,27.6453173,640,-1.02E-08,5.768057313,640,-3.17E-08,17.91775899,640,-4.31E-08,24.32708823,640,-1.07E-08,6.040386006,640,-3.90E-08,22.03715422,640,-1.20E-08,6.807652323,640,-3.54E-08,20.01050895,640,-1.28E-08,7.237615259,640,-1.74E-07,640,-1.80E-07,5.03E-09,640,-3.46E-08,19.80904459,640,-1.38E-08,7.924764028,640,-5.76E-08,33.02405282,640,-1.05E-08,6.00432114,640,-6.78E-08,38.8461296,640,-1.24E-08,7.129307529,640,-6.39E-08,36.61220349,640,-1.41E-08,8.060014557,640,-5.15E-08,29.51900098,640,-1.40E-08,8.018751683,640,-6.39E-08,36.64486994,640,-1.26E-08,7.196932793,640,-6.98E-08,39.98945504,640,-1.47E-08,8.418772315,640,-5.01E-08,28.71724043,640,-1.32E-08,7.590076279,640,-3.36E-08,19.28408915,640,-1.45E-08,8.310457273,640,-4.39E-08,25.14685571,640,-5.11E-08,29.25996183,640,-5.66E-08,32.43491068,640,-4.78E-08,27.36931991
645,-1.79E-07,645,-6.04E-08,33.80837941,645,-9.36E-09,5.241192321,645,-6.70E-08,37.52247786,645,-1.04E-08,5.835560112,645,-1.21E-08,6.754281297,645,-5.00E-08,28.00475046,645,-1.05E-08,5.90726518,645,-3.21E-08,17.99293033,645,-4.60E-08,25.78301374,645,-1.05E-08,5.895501067,645,-4.16E-08,23.295184,645,-1.18E-08,6.614232336,645,-3.76E-08,21.06280356,645,-1.25E-08,7.012531581,645,-1.76E-07,645,-1.81E-07,4.90E-09,645,-3.63E-08,20.66370246,645,-1.38E-08,7.830869167,645,-5.85E-08,33.28076698,645,-1.06E-08,6.034124485,645,-6.86E-08,39.07976613,645,-1.26E-08,7.14484973,645,-6.46E-08,36.78430524,645,-1.42E-08,8.101291766,645,-5.24E-08,29.84953117,645,-1.42E-08,8.084212444,645,-6.48E-08,36.89076635,645,-1.28E-08,7.29970225,645,-7.09E-08,40.38519564,645,-1.51E-08,8.574388987,645,-5.08E-08,28.94603504,645,-1.35E-08,7.674878025,645,-3.40E-08,19.35827294,645,-1.48E-08,8.449140625,645,-4.49E-08,25.55635892,645,-5.22E-08,29.744778,645,-5.75E-08,32.72170383,645,-4.84E-08,27.56317926
650,-2.41E-07,650,-8.47E-08,35.17158338,650,-1.31E-08,5.457036683,650,-9.34E-08,38.77722186,650,-1.39E-08,5.790446138,650,-1.81E-08,7.494861841,650,-6.86E-08,28.49841184,650,-1.58E-08,6.550270921,650,-5.52E-08,22.91390728,650,-6.53E-08,27.12117752,650,-1.55E-08,6.421142228,650,-6.17E-08,25.63349872,650,-1.72E-08,7.130312026,650,-5.51E-08,22.89729909,650,-2.17E-08,9.024476323,650,-2.37E-07,650,-2.44E-07,6.56E-09,650,-5.65E-08,23.85659381,650,-1.98E-08,8.348626563,650,-8.17E-08,34.4614463,650,-1.57E-08,6.634519244,650,-9.99E-08,42.1270456,650,-1.88E-08,7.922947438,650,-9.04E-08,38.11958672,650,-2.20E-08,9.286048778,650,-7.25E-08,30.59278666,650,-2.02E-08,8.535942253,650,-8.85E-08,37.31758869,650,-2.01E-08,8.465487928,650,-9.54E-08,40.23321647,650,-2.31E-08,9.76530694,650,-7.29E-08,30.77124282,650,-2.05E-08,8.664194437,650,-4.79E-08,20.20562538,650,-2.18E-08,9.177625056,650,-6.35E-08,26.80934722,650,-7.16E-08,30.20971763,650,-8.26E-08,34.84156215,650,-6.77E-08,28.57576793
655,-2.54E-07,655,-9.11E-08,35.78300374,655,-1.42E-08,5.561668815,655,-1.02E-07,39.91299085,655,-1.50E-08,5.89571478,655,-1.94E-08,7.633146792,655,-7.34E-08,28.8411356,655,-1.71E-08,6.706070991,655,-5.88E-08,23.10576288,655,-7.20E-08,28.30037413,655,-1.61E-08,6.309538781,655,-6.81E-08,26.77791052,655,-1.84E-08,7.214213852,655,-6.04E-08,23.72473041,655,-2.23E-08,8.755934228,655,-2.50E-07,655,-2.57E-07,6.80E-09,655,-6.15E-08,24.57657255,655,-2.08E-08,8.293544404,655,-8.69E-08,34.73843191,655,-1.67E-08,6.660167253,655,-1.06E-07,42.4602144,655,-1.98E-08,7.898784956,655,-9.59E-08,38.32682726,655,-2.34E-08,9.350364993,655,-7.69E-08,30.72850699,655,-2.14E-08,8.566839407,655,-9.41E-08,37.59244683,655,-2.14E-08,8.550857243,655,-1.02E-07,40.57471861,655,-2.46E-08,9.827832139,655,-7.75E-08,30.97503186,655,-2.18E-08,8.725462384,655,-5.07E-08,20.25219855,655,-2.31E-08,9.24767959,655,-6.80E-08,27.15129915,655,-7.66E-08,30.61503362,655,-8.79E-08,35.11321365,655,-7.20E-08,28.75750662
660,-2.69E-07,660,-9.79E-08,36.40163474,660,-1.53E-08,5.677714932,660,-1.10E-07,41.05373153,660,-1.62E-08,6.012026284,660,-2.11E-08,7.82824057,660,-7.85E-08,29.17879893,660,-1.86E-08,6.925339611,660,-6.28E-08,23.35047655,660,-7.90E-08,29.39522742,660,-1.66E-08,6.180111635,660,-7.50E-08,27.89249975,660,-1.94E-08,7.21056409,660,-6.60E-08,24.54641127,660,-2.42E-08,9.012275437,660,-2.65E-07,660,-2.72E-07,7.16E-09,660,-6.68E-08,25.24444176,660,-2.18E-08,8.238319857,660,-9.27E-08,35.02551107,660,-1.77E-08,6.683862878,660,-1.13E-07,42.73434874,660,-2.08E-08,7.862546122,660,-1.02E-07,38.45317179,660,-2.49E-08,9.400763633,660,-8.17E-08,30.8500795,660,-2.28E-08,8.604652041,660,-1.00E-07,37.82096553,660,-2.28E-08,8.622779819,660,-1.08E-07,40.86945356,660,-2.61E-08,9.843005888,660,-8.26E-08,31.19639559,660,-2.33E-08,8.781397878,660,-5.37E-08,20.29291468,660,-2.46E-08,9.289730991,660,-7.27E-08,27.4499881,660,-8.20E-08,30.98566017,660,-9.35E-08,35.32764071,660,-7.66E-08,28.92135943
665,-2.84E-07,665,-1.05E-07,37.03222261,665,-1.65E-08,5.800915211,665,-1.20E-07,42.12154198,665,-1.74E-08,6.126417467,665,-2.29E-08,8.050192166,665,-8.37E-08,29.47627251,665,-2.04E-08,7.168799693,665,-6.70E-08,23.61758417,665,-8.63E-08,30.38549472,665,-1.82E-08,6.395907972,665,-8.21E-08,28.93130282,665,-2.05E-08,7.20402721,665,-7.18E-08,25.29018667,665,-2.53E-08,8.896709398,665,-2.80E-07,665,-2.88E-07,7.53E-09,665,-7.24E-08,25.86133621,665,-2.29E-08,8.191399316,665,-9.88E-08,35.27844543,665,-1.88E-08,6.703904629,665,-1.20E-07,43.01056068,665,-2.19E-08,7.808543541,665,-1.08E-07,38.55593373,665,-2.65E-08,9.448894825,665,-8.67E-08,30.96774654,665,-2.41E-08,8.621040639,665,-1.06E-07,38.02593562,665,-2.43E-08,8.676397584,665,-1.15E-07,41.14949589,665,-2.77E-08,9.887821829,665,-8.79E-08,31.38917361,665,-2.47E-08,8.8199685,665,-5.68E-08,20.30242749,665,-2.61E-08,9.308895325,665,-7.77E-08,27.75061518,665,-8.77E-08,31.31845958,665,-9.93E-08,35.48058757,665,-8.14E-08,29.06739619
670,-2.97E-07,670,-1.11E-07,37.53034216,670,-1.77E-08,5.944537402,670,-1.28E-07,43.09579199,670,-1.87E-08,6.282551535,670,-2.47E-08,8.327806376,670,-8.83E-08,29.72403368,670,-2.22E-08,7.463917665,670,-7.09E-08,23.87477317,670,-9.33E-08,31.41511435,670,-1.88E-08,6.333388322,670,-8.91E-08,29.9856243,670,-2.12E-08,7.147113582,670,-7.71E-08,25.96009144,670,-2.60E-08,8.744937363,670,-2.94E-07,670,-3.02E-07,7.97E-09,670,-7.78E-08,26.45075693,670,-2.38E-08,8.11226399,670,-1.04E-07,35.47099847,670,-1.98E-08,6.745364858,670,-1.27E-07,43.22469808,670,-2.29E-08,7.794863072,670,-1.13E-07,38.60010206,670,-2.79E-08,9.478142541,670,-9.14E-08,31.09372342,670,-2.55E-08,8.666780065,670,-1.12E-07,38.18744684,670,-2.57E-08,8.74638544,670,-1.22E-07,41.40193911,670,-2.93E-08,9.953393434,670,-9.30E-08,31.63837387,670,-2.62E-08,8.903555026,670,-5.97E-08,20.31127743,670,-2.76E-08,9.385949991,670,-8.24E-08,28.03538017,670,-9.30E-08,31.64415717,670,-1.05E-07,35.60537506,670,-8.57E-08,29.16550434
675,-3.10E-07,675,-1.17E-07,37.91239136,675,-1.89E-08,6.102181011,675,-1.36E-07,43.99584016,675,-1.99E-08,6.435808247,675,-2.67E-08,8.616173654,675,-9.28E-08,29.98285033,675,-2.40E-08,7.760305141,675,-7.47E-08,24.1193436,675,-9.99E-08,32.26753481,675,-1.95E-08,6.303390854,675,-9.55E-08,30.8496998,675,-2.20E-08,7.108876164,675,-8.23E-08,26.56422082,675,-2.66E-08,8.606161607,675,-3.07E-07,675,-3.16E-07,8.62E-09,675,-8.28E-08,26.9703503,675,-2.48E-08,8.065409116,675,-1.10E-07,35.68288108,675,-2.08E-08,6.78647265,675,-1.33E-07,43.46039107,675,-2.38E-08,7.762203145,675,-1.19E-07,38.66999726,675,-2.92E-08,9.520537238,675,-9.58E-08,31.20676628,675,-2.68E-08,8.716438909,675,-1.18E-07,38.41564295,675,-2.70E-08,8.796229955,675,-1.28E-07,41.68544742,675,-3.06E-08,9.9803942,675,-9.78E-08,31.84639735,675,-2.74E-08,8.929106471,675,-6.24E-08,20.31610281,675,-2.89E-08,9.414040619,675,-8.70E-08,28.34308195,675,-9.82E-08,31.99555776,675,-1.10E-07,35.71675156,675,-8.99E-08,29.27354324
680,-3.23E-07,680,-1.24E-07,38.49657467,680,-2.01E-08,6.24273803,680,-1.45E-07,44.79539448,680,-2.13E-08,6.597509473,680,-2.88E-08,8.916072541,680,-9.76E-08,30.22714668,680,-2.61E-08,8.090647977,680,-7.85E-08,24.3308143,680,-1.07E-07,33.03960117,680,-2.03E-08,6.281778381,680,-1.02E-07,31.58426364,680,-2.31E-08,7.144384231,680,-8.76E-08,27.14388848,680,-2.78E-08,8.611805678,680,-3.21E-07,680,-3.30E-07,8.89E-09,680,-8.83E-08,27.53772323,680,-2.60E-08,8.092213377,680,-1.15E-07,35.92430096,680,-2.20E-08,6.858627152,680,-1.40E-07,43.66820397,680,-2.49E-08,7.775397501,680,-1.24E-07,38.7868696,680,-3.08E-08,9.60051888,680,-1.01E-07,31.34419114,680,-2.82E-08,8.793823338,680,-1.24E-07,38.67055826,680,-2.85E-08,8.899844399,680,-1.35E-07,41.98059815,680,-3.21E-08,10.01462467,680,-1.03E-07,32.07636011,680,-2.89E-08,9.003370846,680,-6.52E-08,20.33733407,680,-3.04E-08,9.484831193,680,-9.18E-08,28.63098746,680,-1.04E-07,32.38257388,680,-1.15E-07,35.93334394,680,-9.45E-08,29.45296251
